session_id,station_id,operator,city,latitude,longitude,station_type,connector_type,port_count,session_start,session_end,duration_min,energy_kw,price_paid_inr,user_type,vehicle_type,payment_method,weather,weekday,tariff_inr_per_kwh
MS_S_00611,MS-3675,Tata Power,Aurangabad,19.873987,75.325367,DC Fast,CHAdeMO,3,24-06-2025 13:40,24-06-2025 14:12,32,17.34,259.06,Commercial,Two-wheeler,UPI,Sunny,Tuesday,14.94
MS_S_00612,MS-4175,Private-Operator-2,Amravati,20.87926,77.771504,AC Slow,CCS,3,19-07-2025 03:38,19-07-2025 07:20,222,2.17,20.57,Commercial,Four-wheeler,Wallet,Sunny,Saturday,9.48
MS_S_00613,MS-6939,Tata Power,Thane,19.244873,72.984364,AC Slow,CHAdeMO,1,23-07-2025 04:00,23-07-2025 05:05,65,8.42,76.87,Commercial,Four-wheeler,Subscription,Cloudy,Wednesday,9.13
MS_S_00614,MS-3671,Tata Power,Aurangabad,19.853113,75.308263,DC Fast,CCS,1,10-06-2025 16:14,10-06-2025 16:36,22,13.21,204.62,Private,Two-wheeler,UPI,Rain,Tuesday,15.49
MS_S_00615,MS-3150,Tata Power,Pune,18.501485,73.868865,DC Fast,Bharat DC-001,1,23-06-2025 09:44,23-06-2025 10:17,33,6.91,118.09,Commercial,Four-wheeler,Wallet,Sunny,Monday,17.09
MS_S_00616,MS-5991,Tata Power,Nagpur,21.125756,79.073151,AC Slow,Type-2,1,15-06-2025 04:54,15-06-2025 08:21,207,13.41,191.36,Private,Two-wheeler,Card,Sunny,Sunday,14.27
MS_S_00617,MS-2287,AtherGrid,Nagpur,21.165368,79.098643,AC Slow,Type-2,1,05-06-2025 00:49,05-06-2025 03:22,153,10.41,143.45,Private,Two-wheeler,UPI,Rain,Thursday,13.78
MS_S_00618,MS-1971,AtherGrid,Amravati,20.913464,77.796874,AC Slow,Type-2,1,29-07-2025 08:02,29-07-2025 08:48,46,11.33,119.19,Private,Four-wheeler,UPI,Sunny,Tuesday,10.52
MS_S_00619,MS-4365,Private-Operator-1,Latur,18.426859,76.597192,AC Slow,CCS,4,12-06-2025 21:22,12-06-2025 21:59,37,3.19,47.59,Commercial,Four-wheeler,Wallet,Sunny,Thursday,14.92
MS_S_00620,MS-3630,Private-Operator-1,Aurangabad,19.845499,75.3057,DC Fast,CCS,1,03-07-2025 18:04,03-07-2025 18:20,16,30.72,615.94,Private,Two-wheeler,Card,Hot,Thursday,20.05
MS_S_00621,MS-3814,Private-Operator-1,Thane,19.222004,72.986609,AC Slow,Type-2,2,17-07-2025 03:59,17-07-2025 05:23,84,12.91,121.48,Commercial,Two-wheeler,Card,Hot,Thursday,9.41
MS_S_00622,MS-2758,MSEDCL,Kolhapur,16.685954,74.22976,DC Fast,CHAdeMO,2,25-06-2025 13:13,25-06-2025 13:55,42,47.87,584.49,Private,Four-wheeler,Wallet,Sunny,Wednesday,12.21
MS_S_00623,MS-8633,Tata Power,Pune,18.538408,73.865725,DC Fast,CCS,1,02-07-2025 11:45,02-07-2025 12:13,28,52.61,701.82,Private,Two-wheeler,Subscription,Cloudy,Wednesday,13.34
MS_S_00624,MS-7304,Reliance BP,Pune,18.535112,73.892336,AC Slow,Bharat DC-001,2,09-07-2025 23:19,10-07-2025 02:44,205,9.32,113.89,Commercial,Two-wheeler,Subscription,Cool,Wednesday,12.22
MS_S_00625,MS-8011,MSEDCL,Thane,19.197297,72.99325,AC Slow,Type-2,1,28-07-2025 15:43,28-07-2025 17:47,124,11.76,112.66,Commercial,Three-wheeler,Subscription,Sunny,Monday,9.58
MS_S_00626,MS-9563,Private-Operator-2,Kolhapur,16.710675,74.223543,AC Slow,Type-2,2,08-06-2025 04:25,08-06-2025 06:37,132,4.06,34.19,Private,Three-wheeler,Card,Cloudy,Sunday,8.42
MS_S_00627,MS-6959,MSEDCL,Pune,18.535987,73.85592,DC Fast,CHAdeMO,1,13-06-2025 19:54,13-06-2025 20:29,35,45.38,746.05,Commercial,Three-wheeler,Wallet,Sunny,Friday,16.44
MS_S_00628,MS-5472,Private-Operator-2,Latur,18.387583,76.598828,AC Slow,Bharat DC-001,1,23-06-2025 15:42,23-06-2025 18:46,184,1.19,10.2,Commercial,Two-wheeler,Card,Cool,Monday,8.57
MS_S_00629,MS-2770,Tata Power,Kolhapur,16.708694,74.262058,AC Slow,CHAdeMO,1,02-07-2025 15:14,02-07-2025 18:24,190,5.14,65.02,Private,Two-wheeler,UPI,Hot,Wednesday,12.65
MS_S_00630,MS-9161,Private-Operator-2,Pune,18.487028,73.877875,AC Slow,Type-2,2,12-06-2025 12:38,12-06-2025 16:01,203,1.97,17,Commercial,Three-wheeler,UPI,Sunny,Thursday,8.63
MS_S_00631,MS-9518,AtherGrid,Pune,18.52498,73.819542,DC Fast,Bharat DC-001,1,13-06-2025 09:42,13-06-2025 10:23,41,12.88,274.22,Commercial,Two-wheeler,UPI,Sunny,Friday,21.29
MS_S_00632,MS-8051,Tata Power,Mumbai,19.083352,72.880662,DC Fast,Bharat DC-001,3,29-06-2025 10:54,29-06-2025 11:28,34,48.57,1009.77,Private,Two-wheeler,Wallet,Sunny,Sunday,20.79
MS_S_00633,MS-9052,AtherGrid,Nagpur,21.169535,79.116927,AC Slow,CCS,1,20-06-2025 22:24,21-06-2025 00:58,154,4.81,45.84,Commercial,Three-wheeler,Subscription,Rain,Friday,9.53
MS_S_00634,MS-3560,Private-Operator-1,Kolhapur,16.718308,74.282124,AC Slow,Type-2,1,26-06-2025 08:31,26-06-2025 11:32,181,11.2,114.91,Commercial,Four-wheeler,Wallet,Cool,Thursday,10.26
MS_S_00635,MS-2006,Tata Power,Aurangabad,19.880829,75.35623,AC Slow,Type-2,1,09-06-2025 11:22,09-06-2025 15:19,237,2.32,32.06,Private,Four-wheeler,Wallet,Rain,Monday,13.82
MS_S_00636,MS-2594,AtherGrid,Solapur,17.641575,75.933509,AC Slow,CHAdeMO,1,23-06-2025 13:22,23-06-2025 14:06,44,11.21,150.89,Private,Two-wheeler,Wallet,Cloudy,Monday,13.46
MS_S_00637,MS-2391,Private-Operator-2,Latur,18.410592,76.571681,AC Slow,Type-2,1,26-07-2025 09:07,26-07-2025 11:03,116,8.56,119.5,Commercial,Two-wheeler,Subscription,Sunny,Saturday,13.96
MS_S_00638,MS-9433,AtherGrid,Latur,18.37777,76.590668,AC Slow,CHAdeMO,1,02-06-2025 22:30,03-06-2025 01:30,180,8.68,92.53,Commercial,Two-wheeler,Subscription,Sunny,Monday,10.66
MS_S_00639,MS-2601,AtherGrid,Aurangabad,19.904571,75.293544,AC Slow,Type-2,1,15-07-2025 21:13,15-07-2025 23:09,116,5.41,46.96,Commercial,Two-wheeler,Wallet,Sunny,Tuesday,8.68
MS_S_00640,MS-8143,MSEDCL,Aurangabad,19.85206,75.321794,DC Fast,Bharat DC-001,4,11-07-2025 02:53,11-07-2025 03:37,44,37.05,835.85,Commercial,Two-wheeler,Subscription,Sunny,Friday,22.56
MS_S_00641,MS-2506,Private-Operator-2,Nashik,20.004271,73.771041,AC Slow,Type-2,2,08-07-2025 10:17,08-07-2025 11:04,47,10.55,107.72,Commercial,Two-wheeler,Wallet,Cloudy,Tuesday,10.21
MS_S_00642,MS-5945,Private-Operator-1,Pune,18.53104,73.863933,AC Slow,CHAdeMO,2,28-06-2025 21:34,28-06-2025 23:24,110,10.71,138.16,Commercial,Two-wheeler,Subscription,Sunny,Saturday,12.9
MS_S_00643,MS-3958,Tata Power,Amravati,20.979121,77.758705,AC Slow,CCS,2,07-07-2025 15:13,07-07-2025 18:32,199,9.67,90.03,Commercial,Two-wheeler,Subscription,Cool,Monday,9.31
MS_S_00644,MS-1981,Private-Operator-1,Latur,18.407922,76.540954,DC Fast,CCS,1,24-06-2025 14:09,24-06-2025 14:34,25,11.91,292.15,Commercial,Four-wheeler,Subscription,Sunny,Tuesday,24.53
MS_S_00645,MS-2055,Private-Operator-2,Aurangabad,19.880123,75.325219,AC Slow,CCS,2,25-07-2025 13:17,25-07-2025 17:17,240,2.2,18.48,Private,Two-wheeler,Card,Sunny,Friday,8.4
MS_S_00646,MS-4907,Tata Power,Solapur,17.659852,75.894615,AC Slow,CCS,1,13-06-2025 00:15,13-06-2025 04:09,234,9.93,136.44,Commercial,Two-wheeler,Subscription,Hot,Friday,13.74
MS_S_00647,MS-1606,MSEDCL,Solapur,17.691697,75.917881,DC Fast,CCS,1,18-06-2025 04:01,18-06-2025 04:27,26,21.93,438.16,Commercial,Three-wheeler,Card,Rain,Wednesday,19.98
MS_S_00648,MS-8960,Tata Power,Mumbai,19.086056,72.913627,AC Slow,Type-2,2,26-07-2025 02:20,26-07-2025 05:24,184,7.53,70.25,Private,Four-wheeler,Subscription,Sunny,Saturday,9.33
MS_S_00649,MS-2479,AtherGrid,Aurangabad,19.855673,75.3679,AC Slow,CCS,3,16-06-2025 03:36,16-06-2025 07:14,218,1.29,13.17,Private,Two-wheeler,Wallet,Cloudy,Monday,10.21
MS_S_00650,MS-2478,MSEDCL,Kolhapur,16.718579,74.24056,DC Fast,Type-2,1,20-07-2025 10:21,20-07-2025 11:08,47,46.59,833.96,Private,Four-wheeler,Card,Rain,Sunday,17.9
MS_S_00651,MS-2750,MSEDCL,Nagpur,21.133924,79.084887,AC Slow,CCS,1,18-06-2025 14:26,18-06-2025 16:01,95,9.18,135.77,Private,Two-wheeler,Wallet,Hot,Wednesday,14.79
MS_S_00652,MS-6185,Private-Operator-1,Pune,18.497333,73.822953,AC Slow,Bharat DC-001,2,01-07-2025 21:15,01-07-2025 22:56,101,3.27,41.23,Private,Two-wheeler,Wallet,Hot,Tuesday,12.61
MS_S_00653,MS-1345,Private-Operator-2,Thane,19.20412,73.017165,AC Slow,Type-2,3,24-07-2025 23:42,25-07-2025 03:36,234,6.81,72.94,Private,Two-wheeler,Subscription,Hot,Thursday,10.71
MS_S_00654,MS-6945,Private-Operator-2,Thane,19.22631,72.980721,AC Slow,Type-2,1,05-07-2025 07:54,05-07-2025 10:17,143,12.39,180.65,Commercial,Four-wheeler,Wallet,Sunny,Saturday,14.58
MS_S_00655,MS-2478,MSEDCL,Thane,19.184647,72.957619,AC Slow,CHAdeMO,1,14-06-2025 05:58,14-06-2025 08:20,142,9.43,113.82,Commercial,Four-wheeler,Wallet,Cloudy,Saturday,12.07
MS_S_00656,MS-9055,AtherGrid,Pune,18.563701,73.880511,AC Slow,Bharat DC-001,1,30-07-2025 10:45,30-07-2025 13:03,138,3.28,43.1,Private,Four-wheeler,Wallet,Hot,Wednesday,13.14
MS_S_00657,MS-2087,Reliance BP,Amravati,20.921076,77.780563,DC Fast,Bharat DC-001,2,09-07-2025 23:52,10-07-2025 00:37,45,24,538.56,Commercial,Three-wheeler,UPI,Rain,Wednesday,22.44
MS_S_00658,MS-8264,Private-Operator-2,Nagpur,21.144321,79.086687,AC Slow,CCS,3,01-06-2025 12:12,01-06-2025 15:22,190,6.55,65.96,Private,Two-wheeler,Card,Sunny,Sunday,10.07
MS_S_00659,MS-3131,Private-Operator-1,Amravati,20.947512,77.808782,AC Slow,Bharat DC-001,2,21-07-2025 10:28,21-07-2025 13:00,152,2.13,31.06,Private,Two-wheeler,Wallet,Hot,Monday,14.58
MS_S_00660,MS-4254,Tata Power,Thane,19.228129,72.989495,DC Fast,Bharat DC-001,1,24-06-2025 05:25,24-06-2025 05:59,34,31.23,630.53,Private,Two-wheeler,UPI,Hot,Tuesday,20.19
MS_S_00661,MS-4747,Tata Power,Amravati,20.94612,77.728355,AC Slow,Bharat DC-001,3,13-06-2025 08:44,13-06-2025 09:57,73,2.74,38.72,Commercial,Three-wheeler,Card,Sunny,Friday,14.13
MS_S_00662,MS-7028,MSEDCL,Pune,18.506901,73.848638,AC Slow,Type-2,3,01-06-2025 22:33,02-06-2025 00:54,141,10.41,118.36,Commercial,Four-wheeler,Subscription,Rain,Sunday,11.37
MS_S_00663,MS-4677,Private-Operator-2,Pune,18.537215,73.860856,AC Slow,CCS,2,13-06-2025 08:18,13-06-2025 11:59,221,6.33,53.05,Private,Two-wheeler,Card,Sunny,Friday,8.38
MS_S_00664,MS-4531,Reliance BP,Latur,18.417517,76.568964,AC Slow,CCS,1,27-06-2025 05:26,27-06-2025 09:18,232,7.2,60.05,Commercial,Four-wheeler,Card,Sunny,Friday,8.34
MS_S_00665,MS-8388,MSEDCL,Latur,18.417884,76.582626,AC Slow,CHAdeMO,1,08-07-2025 21:41,09-07-2025 00:08,147,12.2,144.94,Commercial,Two-wheeler,Wallet,Sunny,Tuesday,11.88
MS_S_00666,MS-4476,Private-Operator-2,Solapur,17.705349,75.924181,DC Fast,Bharat DC-001,2,16-07-2025 13:47,16-07-2025 14:35,48,27.78,679.22,Private,Two-wheeler,UPI,Sunny,Wednesday,24.45
MS_S_00667,MS-4847,AtherGrid,Aurangabad,19.87911,75.331018,AC Slow,CHAdeMO,2,09-07-2025 21:51,10-07-2025 00:54,183,9,83.61,Private,Two-wheeler,Subscription,Rain,Wednesday,9.29
MS_S_00668,MS-7466,Private-Operator-2,Thane,19.21607,72.962001,DC Fast,CHAdeMO,2,09-06-2025 17:02,09-06-2025 17:49,47,17.47,360.93,Private,Two-wheeler,Wallet,Sunny,Monday,20.66
MS_S_00669,MS-3161,Tata Power,Kolhapur,16.702447,74.232088,AC Slow,CHAdeMO,1,16-07-2025 16:27,16-07-2025 17:33,66,3.83,41.02,Commercial,Two-wheeler,Card,Sunny,Wednesday,10.71
MS_S_00670,MS-5603,Private-Operator-2,Kolhapur,16.705376,74.219867,AC Slow,CHAdeMO,1,30-07-2025 13:18,30-07-2025 14:55,97,6.36,88.21,Commercial,Two-wheeler,Subscription,Cloudy,Wednesday,13.87
MS_S_00671,MS-6169,Private-Operator-2,Nagpur,21.148934,79.108671,AC Slow,Bharat DC-001,1,19-07-2025 04:35,19-07-2025 07:53,198,9.03,108,Commercial,Two-wheeler,Card,Cloudy,Saturday,11.96
MS_S_00672,MS-4766,MSEDCL,Mumbai,19.079506,72.850965,DC Fast,Type-2,1,01-07-2025 08:10,01-07-2025 09:05,55,10.39,130.6,Private,Four-wheeler,Subscription,Sunny,Tuesday,12.57
MS_S_00673,MS-8233,Reliance BP,Mumbai,19.066909,72.873327,AC Slow,Bharat DC-001,1,30-06-2025 15:07,30-06-2025 18:41,214,14.24,197.94,Private,Two-wheeler,Card,Hot,Monday,13.9
MS_S_00674,MS-3959,MSEDCL,Thane,19.20396,72.952408,AC Slow,CHAdeMO,1,07-07-2025 21:37,07-07-2025 23:01,84,2.73,31.75,Private,Two-wheeler,Card,Cloudy,Monday,11.63
MS_S_00675,MS-2258,MSEDCL,Solapur,17.679456,75.864287,DC Fast,Bharat DC-001,2,14-07-2025 03:56,14-07-2025 04:27,31,57.19,792.08,Private,Two-wheeler,UPI,Sunny,Monday,13.85
MS_S_00676,MS-3519,Tata Power,Aurangabad,19.870156,75.291237,AC Slow,Type-2,1,30-06-2025 22:42,01-07-2025 01:14,152,10.39,129.77,Commercial,Two-wheeler,UPI,Sunny,Monday,12.49
MS_S_00677,MS-1718,Private-Operator-2,Aurangabad,19.906804,75.356599,AC Slow,Bharat DC-001,1,21-06-2025 23:46,22-06-2025 03:40,234,5.7,52.67,Private,Four-wheeler,Wallet,Cloudy,Saturday,9.24
MS_S_00678,MS-1909,Private-Operator-2,Aurangabad,19.886124,75.332594,AC Slow,Type-2,1,06-07-2025 19:24,06-07-2025 20:17,53,4.32,37.5,Private,Two-wheeler,Subscription,Sunny,Sunday,8.68
MS_S_00679,MS-1336,MSEDCL,Pune,18.516737,73.849567,DC Fast,CCS,2,25-06-2025 12:18,25-06-2025 13:09,51,31.13,746.81,Private,Two-wheeler,Subscription,Rain,Wednesday,23.99
MS_S_00680,MS-6080,Private-Operator-2,Solapur,17.660804,75.907424,AC Slow,CCS,2,23-06-2025 21:06,23-06-2025 23:10,124,14.9,144.23,Commercial,Two-wheeler,Subscription,Cloudy,Monday,9.68
MS_S_00681,MS-5398,Private-Operator-1,Kolhapur,16.715005,74.232628,AC Slow,Bharat DC-001,1,06-06-2025 13:51,06-06-2025 15:55,124,6.74,100.09,Commercial,Three-wheeler,UPI,Cloudy,Friday,14.85
MS_S_00682,MS-9410,Reliance BP,Mumbai,19.084695,72.887209,AC Slow,Bharat DC-001,2,14-07-2025 07:41,14-07-2025 11:06,205,6.88,82.9,Commercial,Two-wheeler,UPI,Rain,Monday,12.05
MS_S_00683,MS-8671,AtherGrid,Thane,19.24389,72.933764,DC Fast,Type-2,1,29-07-2025 15:19,29-07-2025 15:38,19,43.06,595.09,Commercial,Four-wheeler,Subscription,Cool,Tuesday,13.82
MS_S_00684,MS-1781,Private-Operator-1,Thane,19.198987,73.010683,AC Slow,Type-2,2,29-07-2025 01:32,29-07-2025 02:29,57,14.95,133.8,Commercial,Two-wheeler,Wallet,Cloudy,Tuesday,8.95
MS_S_00685,MS-5175,Private-Operator-1,Aurangabad,19.864564,75.319822,AC Slow,Type-2,1,20-07-2025 16:01,20-07-2025 17:00,59,14.29,202.35,Commercial,Two-wheeler,Card,Rain,Sunday,14.16
MS_S_00686,MS-1741,Tata Power,Solapur,17.689849,75.943554,DC Fast,Bharat DC-001,1,27-07-2025 22:19,27-07-2025 22:49,30,28.01,466.37,Commercial,Four-wheeler,Subscription,Cloudy,Sunday,16.65
MS_S_00687,MS-5342,Reliance BP,Latur,18.422579,76.544352,AC Slow,CCS,1,14-06-2025 05:05,14-06-2025 08:46,221,8.75,104.91,Commercial,Four-wheeler,UPI,Cool,Saturday,11.99
MS_S_00688,MS-9755,Tata Power,Solapur,17.677488,75.884852,AC Slow,Type-2,1,26-06-2025 03:00,26-06-2025 04:13,73,11.92,142.44,Commercial,Three-wheeler,Subscription,Cloudy,Thursday,11.95
MS_S_00689,MS-6910,Private-Operator-2,Thane,19.196068,72.977383,AC Slow,Bharat DC-001,2,22-07-2025 09:05,22-07-2025 10:07,62,11.29,138.53,Private,Two-wheeler,UPI,Sunny,Tuesday,12.27
MS_S_00690,MS-1439,MSEDCL,Nashik,19.960698,73.789154,AC Slow,Bharat DC-001,1,12-07-2025 04:41,12-07-2025 06:12,91,9.39,108.92,Private,Two-wheeler,Subscription,Sunny,Saturday,11.6
MS_S_00691,MS-8765,AtherGrid,Nagpur,21.143537,79.062216,DC Fast,Type-2,1,08-06-2025 05:57,08-06-2025 06:16,19,37.17,901,Commercial,Four-wheeler,Subscription,Rain,Sunday,24.24
MS_S_00692,MS-8364,Private-Operator-1,Mumbai,19.095168,72.878733,AC Slow,CCS,2,13-06-2025 09:36,13-06-2025 11:46,130,8.71,94.5,Private,Two-wheeler,Subscription,Sunny,Friday,10.85
MS_S_00693,MS-9121,Private-Operator-2,Solapur,17.664387,75.92448,AC Slow,CHAdeMO,1,03-06-2025 15:25,03-06-2025 17:59,154,13.06,157.24,Commercial,Two-wheeler,UPI,Cloudy,Tuesday,12.04
MS_S_00694,MS-1311,AtherGrid,Amravati,20.911999,77.784739,DC Fast,CHAdeMO,1,06-07-2025 02:17,06-07-2025 03:08,51,46.24,1103.75,Commercial,Two-wheeler,Wallet,Sunny,Sunday,23.87
MS_S_00695,MS-8147,Tata Power,Kolhapur,16.747495,74.269927,AC Slow,CCS,1,19-06-2025 23:12,20-06-2025 01:42,150,4.46,45.22,Private,Two-wheeler,Wallet,Sunny,Thursday,10.14
MS_S_00696,MS-8675,MSEDCL,Latur,18.410425,76.53473,AC Slow,CHAdeMO,2,17-07-2025 22:24,18-07-2025 00:40,136,2.14,18.43,Commercial,Four-wheeler,Card,Hot,Thursday,8.61
MS_S_00697,MS-4394,Reliance BP,Latur,18.430368,76.572682,AC Slow,Type-2,1,13-07-2025 15:08,13-07-2025 16:22,74,6.6,90.29,Commercial,Two-wheeler,Subscription,Sunny,Sunday,13.68
MS_S_00698,MS-5975,MSEDCL,Kolhapur,16.751073,74.213711,DC Fast,CCS,1,06-07-2025 01:01,06-07-2025 01:33,32,13.46,316.58,Commercial,Three-wheeler,Card,Hot,Sunday,23.52
MS_S_00699,MS-1523,Tata Power,Amravati,20.917932,77.799143,DC Fast,CHAdeMO,2,28-06-2025 03:39,28-06-2025 04:03,24,56.25,1404,Private,Two-wheeler,Wallet,Sunny,Saturday,24.96
MS_S_00700,MS-1764,Private-Operator-1,Aurangabad,19.859721,75.328918,DC Fast,CHAdeMO,1,28-07-2025 04:54,28-07-2025 05:48,54,17.71,419.2,Private,Three-wheeler,Subscription,Hot,Monday,23.67
MS_S_00701,MS-2817,Tata Power,Kolhapur,16.720643,74.227482,AC Slow,Type-2,3,23-07-2025 17:02,23-07-2025 19:41,159,8,101.76,Private,Four-wheeler,Wallet,Sunny,Wednesday,12.72
MS_S_00702,MS-5786,Private-Operator-2,Nagpur,21.146481,79.090427,DC Fast,Bharat DC-001,1,19-07-2025 16:31,19-07-2025 17:27,56,27.59,406.4,Private,Three-wheeler,Wallet,Hot,Saturday,14.73
MS_S_00703,MS-3014,MSEDCL,Nagpur,21.126084,79.082517,DC Fast,Bharat DC-001,1,27-06-2025 00:15,27-06-2025 00:55,40,48,1054.08,Private,Two-wheeler,Wallet,Sunny,Friday,21.96
MS_S_00704,MS-6908,Private-Operator-2,Solapur,17.620335,75.907339,DC Fast,CCS,2,10-06-2025 16:26,10-06-2025 17:26,60,36.63,538.09,Commercial,Two-wheeler,Subscription,Sunny,Tuesday,14.69
MS_S_00705,MS-9456,Private-Operator-2,Kolhapur,16.674144,74.230645,AC Slow,CHAdeMO,2,02-06-2025 14:09,02-06-2025 17:56,227,11.43,110.07,Private,Two-wheeler,Wallet,Sunny,Monday,9.63
MS_S_00706,MS-3692,AtherGrid,Solapur,17.668331,75.911736,AC Slow,Type-2,2,26-06-2025 01:42,26-06-2025 04:56,194,13.73,145.4,Private,Four-wheeler,Wallet,Sunny,Thursday,10.59
MS_S_00707,MS-7586,Private-Operator-2,Solapur,17.649961,75.902749,DC Fast,CHAdeMO,1,17-07-2025 23:20,17-07-2025 23:52,32,57.6,973.44,Commercial,Four-wheeler,Card,Sunny,Thursday,16.9
MS_S_00708,MS-8310,Private-Operator-2,Solapur,17.665073,75.910655,AC Slow,CCS,1,27-07-2025 17:39,27-07-2025 21:30,231,4.48,45.79,Commercial,Three-wheeler,Subscription,Cloudy,Sunday,10.22
MS_S_00709,MS-5940,Tata Power,Nashik,20.006395,73.773287,AC Slow,Type-2,3,05-07-2025 10:24,05-07-2025 13:59,215,13,173.55,Private,Two-wheeler,Wallet,Rain,Saturday,13.35
MS_S_00710,MS-2520,Private-Operator-1,Nashik,20.00071,73.834051,DC Fast,CHAdeMO,2,04-07-2025 10:48,04-07-2025 11:38,50,23.24,430.17,Private,Four-wheeler,Wallet,Sunny,Friday,18.51
MS_S_00711,MS-5979,Private-Operator-2,Nashik,20.021355,73.764643,AC Slow,Bharat DC-001,1,03-07-2025 03:46,03-07-2025 04:31,45,12.23,171.59,Commercial,Three-wheeler,Wallet,Hot,Thursday,14.03
MS_S_00712,MS-1782,Private-Operator-2,Pune,18.540989,73.874146,DC Fast,Type-2,3,29-06-2025 09:36,29-06-2025 10:33,57,57.02,916.31,Commercial,Four-wheeler,Card,Sunny,Sunday,16.07
MS_S_00713,MS-5902,Reliance BP,Aurangabad,19.877664,75.340295,DC Fast,CCS,1,16-07-2025 12:33,16-07-2025 13:30,57,53.02,752.88,Commercial,Two-wheeler,Card,Sunny,Wednesday,14.2
MS_S_00714,MS-8443,Tata Power,Aurangabad,19.879774,75.367884,AC Slow,CCS,3,16-07-2025 13:53,16-07-2025 16:08,135,6.37,58.48,Private,Two-wheeler,Card,Sunny,Wednesday,9.18
MS_S_00715,MS-4519,AtherGrid,Kolhapur,16.730508,74.240266,AC Slow,Type-2,2,24-06-2025 21:33,24-06-2025 23:46,133,8.16,99.8,Commercial,Four-wheeler,Subscription,Cloudy,Tuesday,12.23
MS_S_00716,MS-8210,Private-Operator-2,Solapur,17.684264,75.927547,DC Fast,Bharat DC-001,2,17-07-2025 13:52,17-07-2025 14:12,20,10.8,247.43,Private,Two-wheeler,Subscription,Sunny,Thursday,22.91
MS_S_00717,MS-9408,Private-Operator-1,Nagpur,21.164463,79.083746,AC Slow,Type-2,3,15-07-2025 06:29,15-07-2025 09:00,151,11.16,98.1,Private,Four-wheeler,Wallet,Sunny,Tuesday,8.79
MS_S_00718,MS-7694,Tata Power,Pune,18.502074,73.839962,AC Slow,Type-2,4,24-06-2025 18:18,24-06-2025 18:58,40,10.51,130.53,Private,Two-wheeler,Wallet,Cloudy,Tuesday,12.42
MS_S_00719,MS-5816,AtherGrid,Thane,19.226781,72.978889,DC Fast,Type-2,1,21-07-2025 04:09,21-07-2025 05:09,60,47.65,815.29,Private,Four-wheeler,Wallet,Cloudy,Monday,17.11
MS_S_00720,MS-4532,MSEDCL,Thane,19.238553,72.974937,AC Slow,Bharat DC-001,1,01-06-2025 03:35,01-06-2025 05:34,119,5.82,67.74,Private,Two-wheeler,Wallet,Sunny,Sunday,11.64
MS_S_00721,MS-8411,Reliance BP,Latur,18.405371,76.558473,AC Slow,Bharat DC-001,2,01-07-2025 23:53,02-07-2025 02:58,185,2.94,43.75,Private,Two-wheeler,Subscription,Sunny,Tuesday,14.88
MS_S_00722,MS-8357,MSEDCL,Kolhapur,16.692559,74.254955,DC Fast,CHAdeMO,2,06-06-2025 19:42,06-06-2025 20:31,49,27.83,486.75,Private,Four-wheeler,Wallet,Sunny,Friday,17.49
MS_S_00723,MS-1750,Private-Operator-2,Amravati,20.95456,77.762436,DC Fast,Bharat DC-001,2,18-07-2025 08:41,18-07-2025 08:56,15,28.04,503.32,Private,Two-wheeler,Wallet,Hot,Friday,17.95
MS_S_00724,MS-3028,Private-Operator-2,Amravati,20.953264,77.776559,AC Slow,Type-2,1,13-06-2025 19:34,13-06-2025 22:31,177,9.34,139.82,Private,Four-wheeler,UPI,Rain,Friday,14.97
MS_S_00725,MS-9713,MSEDCL,Pune,18.506106,73.867126,AC Slow,Type-2,1,18-06-2025 06:15,18-06-2025 09:45,210,3.86,42.19,Commercial,Two-wheeler,Wallet,Hot,Wednesday,10.93
MS_S_00726,MS-1737,AtherGrid,Solapur,17.639997,75.90277,AC Slow,Type-2,1,22-06-2025 13:11,22-06-2025 15:27,136,11.14,161.53,Commercial,Two-wheeler,UPI,Sunny,Sunday,14.5
MS_S_00727,MS-2627,Private-Operator-1,Pune,18.508681,73.863282,AC Slow,CCS,1,19-06-2025 04:11,19-06-2025 05:46,95,6.25,77.19,Private,Two-wheeler,Subscription,Rain,Thursday,12.35
MS_S_00728,MS-1965,Private-Operator-1,Nagpur,21.170857,79.079236,AC Slow,CHAdeMO,4,12-06-2025 00:45,12-06-2025 01:29,44,4.26,35.7,Private,Two-wheeler,Subscription,Sunny,Thursday,8.38
MS_S_00729,MS-5225,AtherGrid,Aurangabad,19.881747,75.342854,AC Slow,Type-2,1,04-06-2025 06:15,04-06-2025 09:57,222,10.46,120.92,Private,Two-wheeler,Subscription,Cloudy,Wednesday,11.56
MS_S_00730,MS-5412,Tata Power,Pune,18.524915,73.857052,AC Slow,CHAdeMO,4,30-06-2025 17:26,30-06-2025 18:12,46,11.56,112.59,Commercial,Three-wheeler,UPI,Sunny,Monday,9.74
MS_S_00731,MS-2663,MSEDCL,Thane,19.231594,72.967042,DC Fast,CCS,1,20-06-2025 18:26,20-06-2025 19:04,38,43.85,723.09,Private,Four-wheeler,Card,Sunny,Friday,16.49
MS_S_00732,MS-9854,MSEDCL,Aurangabad,19.86056,75.328106,AC Slow,CCS,3,05-07-2025 13:58,05-07-2025 16:50,172,1.01,10.25,Private,Four-wheeler,Wallet,Sunny,Saturday,10.15
